00006.png;609;35;972;354;1;0.9568
00006.png;713;81;850;129;1;0.8389
00006.png;638;281;682;317;1;0.8389
00006.png;861;292;906;332;1;0.8389
00006.png;703;204;738;240;1;0.8389
00006.png;978;70;1009;115;1;0.7838
00006.png;902;59;1229;137;1;0.7577
00006.png;1056;309;1094;344;1;0.7431
00006.png;1172;610;1314;648;1;0.7285
00006.png;918;55;1291;370;1;0.7211
00006.png;0;536;183;580;1;0.6652
00006.png;867;602;955;631;1;0.5932
00006.png;952;244;989;279;1;0.5851
00006.png;1013;239;1041;281;1;0.5454
00007.png;1289;365;1603;569;1;0.9323
00007.png;1316;483;1373;523;1;0.8408
00007.png;1405;400;1493;441;1;0.8389
00007.png;1386;466;1472;497;1;0.8389
00007.png;1534;509;1565;543;1;0.8389
00007.png;1352;429;1395;459;1;0.8374
00007.png;79;442;114;469;1;0.7498
00007.png;1517;649;1783;707;1;0.7015
00007.png;1797;663;1829;691;1;0.6799
00008.png;1219;446;1432;612;1;0.9533
00008.png;1226;448;1332;504;1;0.8986
00008.png;1306;451;1429;516;1;0.8902
00008.png;1223;557;1368;592;1;0.8571
00008.png;1239;463;1288;486;1;0.8389
00008.png;1330;464;1370;498;1;0.8389
00008.png;1256;539;1324;563;1;0.8389
00008.png;1234;560;1291;586;1;0.8389
00008.png;1376;541;1411;575;1;0.8389
00008.png;1255;508;1339;543;1;0.5727
00009.png;1241;420;1550;604;1;0.9436
00009.png;1358;447;1432;479;1;0.8389
00009.png;1283;471;1354;501;1;0.8389
00009.png;1322;532;1361;559;1;0.8389
00009.png;1283;526;1333;558;1;0.8389
00009.png;1394;502;1433;533;1;0.8389
00009.png;338;608;377;634;1;0.8170
00009.png;344;527;397;591;1;0.7810
00009.png;312;608;346;635;1;0.7765
00009.png;299;520;477;646;1;0.7149
00009.png;1098;504;1157;527;1;0.7093
00009.png;827;542;877;569;1;0.6101
00009.png;761;518;828;564;1;0.6068
00010.png;1184;461;1446;632;1;0.9697
00010.png;1194;463;1323;524;1;0.9002
00010.png;1293;468;1443;533;1;0.8799
00010.png;1336;478;1366;518;1;0.8389
00010.png;1363;554;1415;603;1;0.8315
00010.png;149;407;196;466;1;0.6988
00010.png;398;529;510;610;1;0.6904
00010.png;210;464;368;566;1;0.5832
00011.png;707;544;783;598;1;0.9543
00011.png;1183;361;1518;629;1;0.9338
00011.png;1198;366;1381;452;1;0.8453
00011.png;1343;383;1513;469;1;0.8343
00011.png;1216;498;1246;538;1;0.8304
00011.png;1379;396;1406;448;1;0.8204
00011.png;1213;542;1240;581;1;0.7961
00011.png;597;563;633;599;1;0.7889
00011.png;1317;475;1377;509;1;0.7703
00011.png;1216;458;1255;498;1;0.7672
00011.png;1429;512;1488;571;1;0.7507
00011.png;1395;397;1434;450;1;0.7125
00012.png;1108;318;1547;630;1;0.9474
00012.png;759;555;828;595;1;0.9240
00012.png;1335;361;1540;474;1;0.8616
00012.png;1283;462;1365;503;1;0.8389
00012.png;1142;337;1203;405;1;0.8389
00012.png;1207;353;1268;383;1;0.8389
00012.png;1304;398;1388;424;1;0.8389
00012.png;1434;409;1491;436;1;0.8389
00012.png;1323;367;1389;397;1;0.8387
00012.png;1432;380;1488;406;1;0.8387
00012.png;1199;383;1250;410;1;0.8338
00013.png;742;180;998;381;1;0.9687
00013.png;831;219;880;249;1;0.8378
00013.png;334;411;398;441;1;0.7914
00013.png;206;383;257;421;1;0.7849
00013.png;766;335;805;368;1;0.7775
00013.png;936;329;976;363;1;0.7669
00013.png;1279;271;1416;331;1;0.7439
00013.png;259;400;299;432;1;0.6372
00014.png;795;77;1156;340;1;0.9427
00014.png;801;84;967;154;1;0.8922
00014.png;924;82;1126;159;1;0.8830
00014.png;815;294;899;328;1;0.8390
00014.png;990;89;1025;145;1;0.8389
00014.png;888;291;940;327;1;0.8389
00014.png;862;220;895;259;1;0.8389
00014.png;1016;202;1100;285;1;0.8385
00014.png;1025;286;1090;331;1;0.7664
00014.png;421;539;461;582;1;0.7339
00014.png;140;488;569;606;1;0.6838
00014.png;0;538;156;604;1;0.4494
00014.png;478;550;602;595;1;0.4355
00015.png;629;197;897;400;1;0.9714
00015.png;830;614;882;652;1;0.6817
00015.png;899;220;931;246;1;0.6408
00015.png;881;310;1037;387;1;0.5686
00016.png;847;165;979;223;1;0.8511
00016.png;954;164;1098;221;1;0.8189
00016.png;816;202;1128;386;1;0.8028
00016.png;1016;261;1085;326;1;0.7039
00016.png;771;556;800;583;1;0.6989
00016.png;868;265;899;299;1;0.6577
00016.png;982;171;1006;215;1;0.5998
00016.png;999;170;1032;215;1;0.5964
00016.png;158;63;1920;483;1;0.5620
00016.png;871;231;986;271;1;0.4119
00017.png;594;183;871;424;1;0.8440
00017.png;672;226;760;266;1;0.8289
00017.png;338;179;1920;535;1;0.6552
00017.png;929;320;1045;419;1;0.6391
00017.png;746;292;789;327;1;0.6032
00017.png;992;387;1920;644;1;0.5603
00017.png;382;245;701;461;1;0.4694
00018.png;1207;361;1642;591;1;0.9291
00018.png;1242;365;1447;452;1;0.8766
00018.png;1403;376;1636;468;1;0.8489
00018.png;1266;506;1299;547;1;0.8389
00018.png;1329;510;1363;553;1;0.8389
00018.png;1447;518;1481;559;1;0.8139
00018.png;1548;497;1606;556;1;0.7688
00018.png;1447;387;1480;447;1;0.6987
00018.png;1470;388;1514;449;1;0.6843
00018.png;1244;457;1417;515;1;0.6061
00019.png;996;87;1175;275;1;0.8432
00019.png;718;69;1010;265;1;0.8399
00019.png;852;169;890;190;1;0.7270
00019.png;828;201;880;244;1;0.6269
00019.png;1062;216;1106;260;1;0.5321
00019.png;1030;169;1065;202;1;0.4954
00019.png;1017;138;1057;165;1;0.4766
00019.png;782;160;823;190;1;0.4314
00020.png;996;87;1175;275;1;0.8432
00020.png;718;69;1010;265;1;0.8399
00020.png;852;169;890;190;1;0.7270
00020.png;828;201;880;244;1;0.6269
00020.png;1062;216;1106;260;1;0.5321
00020.png;1030;169;1065;202;1;0.4954
00020.png;1017;138;1057;165;1;0.4766
00020.png;782;160;823;190;1;0.4314
00021.png;1285;278;1722;568;1;0.9241
00021.png;1292;284;1509;368;1;0.8711
00021.png;1463;293;1717;376;1;0.8483
00021.png;1397;334;1539;376;1;0.8462
00021.png;1339;303;1370;338;1;0.8389
00021.png;1395;307;1426;341;1;0.8389
00021.png;1606;315;1637;349;1;0.8389
00021.png;1657;315;1690;351;1;0.8389
00021.png;1381;485;1413;526;1;0.8389
00021.png;1428;313;1464;343;1;0.8385
00021.png;1313;434;1347;475;1;0.8376
00021.png;1366;305;1397;339;1;0.8366
00021.png;1526;442;1557;484;1;0.8227
00021.png;1411;491;1441;526;1;0.8106
00021.png;1391;435;1418;479;1;0.7870
00021.png;1366;443;1398;477;1;0.7739
00021.png;1456;495;1486;538;1;0.7372
00021.png;1534;301;1574;357;1;0.6793
00021.png;1612;427;1697;510;1;0.6736
00021.png;1618;460;1663;503;1;0.5984
00022.png;1380;311;1740;571;1;0.9202
00022.png;1692;1041;1745;1074;1;0.9099
00022.png;1744;1054;1794;1080;1;0.8572
00022.png;1388;316;1554;392;1;0.8434
00022.png;1401;440;1432;476;1;0.8389
00022.png;1456;484;1483;523;1;0.8389
00022.png;1511;496;1568;539;1;0.8146
00022.png;1458;1041;1546;1080;1;0.7947
00022.png;1512;324;1736;412;1;0.7907
00022.png;1643;448;1717;522;1;0.7201
00022.png;1556;335;1586;388;1;0.6980
00022.png;1522;1045;1614;1080;1;0.6687
00022.png;1575;335;1616;391;1;0.6520
00022.png;1461;400;1567;453;1;0.4700
00023.png;726;66;1030;304;1;0.9349
00023.png;744;226;796;267;1;0.7599
00023.png;954;247;998;288;1;0.7466
00023.png;862;175;892;210;1;0.7058
00023.png;809;166;845;206;1;0.6383
00024.png;1360;253;1754;507;1;0.9746
00024.png;1513;288;1595;330;1;0.8378
00024.png;1665;335;1698;374;1;0.8246
00024.png;1396;386;1429;421;1;0.7947
00024.png;1652;383;1687;422;1;0.7929
00024.png;1680;383;1712;422;1;0.7915
00024.png;1655;433;1687;469;1;0.7803
00024.png;1627;434;1661;469;1;0.7732
00024.png;1395;431;1431;470;1;0.7633
00024.png;1680;431;1713;471;1;0.7409
00024.png;1545;335;1572;374;1;0.7377
00024.png;1396;338;1428;374;1;0.7105
00024.png;1404;1055;1460;1080;1;0.7017
00024.png;1525;1063;1609;1080;1;0.5617
00025.png;1059;501;1137;556;1;0.9182
00025.png;696;442;727;480;1;0.8781
00025.png;559;278;598;330;1;0.8388
00025.png;1516;792;1607;842;1;0.8378
00025.png;59;209;97;234;1;0.8015
00025.png;239;942;288;961;1;0.7963
00025.png;151;1018;272;1080;1;0.7901
00025.png;461;880;500;900;1;0.7828
00025.png;214;347;346;477;1;0.7338
00025.png;1310;814;1429;855;1;0.7052
00025.png;605;879;641;906;1;0.6842
00025.png;1439;793;1525;847;1;0.6629
00025.png;0;1021;150;1080;1;0.6557
00025.png;22;40;184;158;1;0.6038
00025.png;102;103;653;472;1;0.6001
00025.png;841;859;883;880;1;0.5589
00026.png;1080;297;1431;581;1;0.9398
00026.png;1230;317;1427;419;1;0.8498
00026.png;698;514;746;553;1;0.8492
00026.png;1108;303;1277;399;1;0.8490
00026.png;1267;338;1320;387;1;0.8389
00026.png;1334;354;1409;386;1;0.8389
00026.png;1181;501;1226;532;1;0.8389
00026.png;1131;443;1162;477;1;0.8389
00026.png;1320;452;1397;517;1;0.8006
00026.png;160;434;294;474;1;0.7285
00026.png;596;510;643;548;1;0.6902
00026.png;530;505;590;544;1;0.6901
00026.png;1717;767;1920;827;1;0.6808
00026.png;5;927;196;1020;1;0.6594
00026.png;148;901;322;1000;1;0.5873
00026.png;1152;397;1246;440;1;0.5556
00027.png;565;96;869;312;1;0.9328
00027.png;703;1048;764;1080;1;0.8819
00027.png;698;133;742;166;1;0.8389
00027.png;593;228;633;262;1;0.8389
00027.png;779;254;820;285;1;0.8389
00027.png;709;169;761;199;1;0.8389
00027.png;648;191;681;225;1;0.8389
00027.png;671;164;713;190;1;0.8389
00027.png;1007;863;1035;891;1;0.8197
00027.png;1387;944;1450;996;1;0.7705
00027.png;93;911;200;961;1;0.7573
00027.png;353;839;778;965;1;0.7459
00027.png;1036;831;1091;883;1;0.6866
00027.png;1455;958;1488;988;1;0.6854
00027.png;259;402;306;435;1;0.6742
00027.png;883;250;915;272;1;0.6677
00027.png;1374;799;1423;826;1;0.6511
00027.png;187;900;259;946;1;0.6335
00027.png;309;402;339;428;1;0.6306
00027.png;878;845;946;875;1;0.6038
00027.png;862;879;930;906;1;0.5985
00028.png;1205;229;1653;585;1;0.8991
00028.png;627;290;679;310;1;0.8991
00028.png;1214;292;1668;405;1;0.8647
00028.png;1506;358;1631;394;1;0.8645
00028.png;1224;236;1446;352;1;0.8625
00028.png;691;294;756;320;1;0.8586
00028.png;1511;1042;1577;1072;1;0.8528
00028.png;1399;411;1638;579;1;0.8446
00028.png;1424;1037;1544;1080;1;0.8424
00028.png;1303;272;1334;307;1;0.8389
00028.png;1262;265;1340;310;1;0.8389
00028.png;1327;276;1357;312;1;0.8389
00028.png;1545;310;1576;345;1;0.8389
00028.png;1280;268;1310;304;1;0.8385
00028.png;1252;298;1487;364;1;0.8347
00028.png;1518;300;1552;343;1;0.8332
00028.png;1494;1057;1579;1080;1;0.8331
00028.png;1314;410;1346;455;1;0.8312
00028.png;1314;459;1370;512;1;0.8265
00028.png;1242;449;1282;497;1;0.8227
00028.png;1354;281;1393;321;1;0.8194
00028.png;205;1036;266;1080;1;0.8017
00028.png;1357;471;1414;521;1;0.7943
00028.png;1425;434;1460;474;1;0.7814
00028.png;1271;413;1306;453;1;0.7718
00028.png;1427;277;1512;355;1;0.7549
00028.png;1275;459;1307;500;1;0.7519
00028.png;1240;398;1282;448;1;0.7236
00028.png;1334;422;1366;466;1;0.7071
00028.png;1438;281;1473;343;1;0.7051
00028.png;1513;402;1605;481;1;0.6812
00028.png;801;1055;849;1080;1;0.6663
00028.png;142;1055;197;1080;1;0.6527
00028.png;1281;352;1465;429;1;0.6140
00029.png;1037;324;1508;610;1;0.8679
00029.png;1250;309;1459;396;1;0.8648
00029.png;1110;308;1293;369;1;0.8587
00029.png;668;510;888;578;1;0.8470
00029.png;1290;314;1359;372;1;0.8389
00029.png;1126;432;1157;467;1;0.8389
00029.png;1389;338;1439;370;1;0.8389
00029.png;1150;440;1202;472;1;0.8389
00029.png;1125;479;1157;518;1;0.8389
00029.png;1246;448;1298;484;1;0.8389
00029.png;1168;491;1219;525;1;0.8389
00029.png;1188;444;1245;478;1;0.8389
00029.png;1241;496;1300;548;1;0.8389
00029.png;1358;447;1425;515;1;0.8389
00029.png;1869;575;1920;608;1;0.7557
00029.png;1407;713;1437;740;1;0.7445
00029.png;41;1038;98;1080;1;0.7325
00029.png;0;870;484;1016;1;0.7312
00029.png;1455;651;1920;789;1;0.7300
00029.png;1887;968;1920;995;1;0.7288
00029.png;1129;519;1448;621;1;0.7169
00029.png;1696;730;1920;782;1;0.7067
00029.png;132;1035;190;1080;1;0.6854
00029.png;1611;474;1920;613;1;0.6804
00029.png;550;946;588;966;1;0.6706
00029.png;417;838;481;868;1;0.6678
00029.png;1754;843;1844;916;1;0.6468
00029.png;0;98;38;151;1;0.6211
00029.png;0;1036;43;1080;1;0.5538
00029.png;1885;892;1920;952;1;0.5473
00029.png;1045;627;1282;695;1;0.5467
00029.png;1167;380;1269;437;1;0.5448
00029.png;0;58;560;540;1;0.5213
00029.png;1579;502;1734;605;1;0.5053
00029.png;1815;572;1920;612;1;0.4741
00030.png;862;487;893;525;1;0.8963
00030.png;1368;274;1546;346;1;0.8907
00030.png;1268;272;1403;339;1;0.8907
00030.png;1129;462;1199;486;1;0.8868
00030.png;1222;312;1589;527;1;0.8753
00030.png;1816;340;1920;396;1;0.8403
00030.png;1405;285;1453;330;1;0.8389
00030.png;1284;399;1337;433;1;0.8389
00030.png;1463;298;1528;324;1;0.8389
00030.png;1374;402;1442;435;1;0.8389
00030.png;1474;393;1523;452;1;0.8389
00030.png;1459;450;1920;655;1;0.7954
00030.png;751;353;786;393;1;0.7159
00030.png;1010;264;1920;650;1;0.6967
00030.png;1112;488;1194;551;1;0.6550
00030.png;1317;349;1408;397;1;0.6429
00030.png;0;141;804;470;1;0.6232
00030.png;1591;640;1920;735;1;0.5138
00031.png;1179;308;1528;547;1;0.7950
00031.png;1201;451;1235;484;1;0.4505
00032.png;1264;181;1766;609;1;0.9065
00032.png;1657;1051;1717;1080;1;0.8943
00032.png;1435;1051;1518;1080;1;0.8507
00032.png;1341;498;1375;534;1;0.8389
00032.png;1688;257;1718;292;1;0.8376
00032.png;1303;191;1509;286;1;0.8346
00032.png;1390;509;1439;541;1;0.8334
00032.png;1372;1050;1454;1080;1;0.8314
00032.png;1295;210;1734;322;1;0.8146
00032.png;1502;1059;1580;1080;1;0.8115
00032.png;1261;1045;1320;1080;1;0.7718
00032.png;1663;256;1694;290;1;0.7678
00032.png;1300;1048;1387;1080;1;0.7596
00032.png;1305;443;1339;483;1;0.7094
00032.png;1318;330;1352;371;1;0.6837
00032.png;1604;393;1728;512;1;0.6799
00032.png;1503;222;1569;280;1;0.6295
00032.png;1265;456;1743;601;1;0.5175
00032.png;1356;291;1471;349;1;0.4656
00032.png;1370;397;1540;457;1;0.4601
00033.png;620;102;847;351;1;0.9787
00033.png;587;1043;739;1080;1;0.9073
00033.png;1127;523;1156;561;1;0.9041
00033.png;174;1041;209;1080;1;0.8874
00033.png;740;1046;783;1080;1;0.8708
00033.png;695;134;760;166;1;0.8389
00033.png;45;1013;183;1080;1;0.7946
00033.png;926;554;964;584;1;0.7788
00033.png;1880;673;1902;706;1;0.7118
00033.png;185;346;220;368;1;0.7025
00033.png;447;411;540;465;1;0.6866
00033.png;561;427;664;474;1;0.6579
00034.png;217;1047;279;1080;1;0.8929
00034.png;0;1040;55;1080;1;0.8836
00034.png;1394;248;1627;361;1;0.8562
00034.png;217;455;248;482;1;0.8510
00034.png;1653;462;1683;501;1;0.8389
00034.png;1463;443;1493;482;1;0.8378
00034.png;1536;289;1576;322;1;0.8368
00034.png;1424;423;1469;482;1;0.8353
00034.png;1549;451;1581;490;1;0.8349
00034.png;1576;297;1833;380;1;0.8344
00034.png;1739;306;1773;341;1;0.8296
00034.png;59;1035;131;1080;1;0.8285
00034.png;1710;300;1742;339;1;0.8281
00034.png;1767;306;1803;347;1;0.8281
00034.png;1510;438;1552;489;1;0.8255
00034.png;1388;291;1839;429;1;0.8245
00034.png;1727;430;1793;497;1;0.8196
00034.png;1461;274;1493;314;1;0.8179
00034.png;138;1035;216;1080;1;0.8139
00034.png;1605;457;1637;496;1;0.7995
00034.png;1432;273;1464;309;1;0.7988
00034.png;1575;454;1609;503;1;0.7968
00034.png;651;458;684;494;1;0.7828
00034.png;1548;338;1632;365;1;0.7761
00034.png;1108;574;1172;624;1;0.7514
00034.png;1191;671;1219;711;1;0.7488
00034.png;1387;370;1484;526;1;0.7471
00034.png;1655;277;1711;352;1;0.7463
00034.png;174;481;261;516;1;0.7449
00034.png;1628;275;1669;349;1;0.7368
00034.png;1491;277;1523;316;1;0.7291
00034.png;688;460;718;484;1;0.6902
00034.png;42;165;689;538;1;0.6496
00034.png;1855;496;1920;561;1;0.6048
00034.png;1339;806;1481;854;1;0.6000
00034.png;987;507;1070;599;1;0.5567
00034.png;590;464;910;578;1;0.5017
00034.png;763;423;1026;542;1;0.4905
00034.png;1483;367;1631;443;1;0.4143
00035.png;1391;342;1551;417;1;0.8625
00035.png;1529;413;1678;455;1;0.8532
00035.png;1539;511;1683;680;1;0.8508
00035.png;1383;359;1684;462;1;0.8487
00035.png;1330;378;1720;612;1;0.8455
00035.png;1600;482;1651;530;1;0.8389
00035.png;1544;370;1603;420;1;0.8364
00035.png;1649;530;1920;728;1;0.7852
00035.png;0;1013;197;1080;1;0.7469
00035.png;116;891;172;925;1;0.6913
00035.png;1277;332;1920;766;1;0.6842
00035.png;667;518;707;544;1;0.6329
00035.png;411;398;493;432;1;0.5860
00035.png;89;873;320;999;1;0.5675
00035.png;1138;601;1193;620;1;0.5652
00035.png;1420;416;1507;467;1;0.4952
00036.png;509;108;751;353;1;0.9637
00036.png;206;540;259;577;1;0.8772
00036.png;962;531;993;567;1;0.8577
00036.png;1175;545;1220;578;1;0.8527
00036.png;600;139;665;171;1;0.8389
00036.png;671;177;719;208;1;0.8389
00036.png;673;215;709;245;1;0.8389
00036.png;605;296;645;328;1;0.8389
00036.png;545;171;594;203;1;0.8389
00036.png;1692;382;1876;431;1;0.7974
00036.png;620;661;707;716;1;0.7052
00036.png;1647;471;1920;563;1;0.6800
00036.png;329;897;384;926;1;0.6715
00036.png;1314;320;1920;679;1;0.6475
00036.png;1785;454;1920;496;1;0.6175
00036.png;1694;550;1920;623;1;0.6095
00036.png;1394;513;1920;642;1;0.5690
00036.png;1477;626;1920;748;1;0.5347
00036.png;839;232;875;255;1;0.5040
00036.png;269;252;1280;530;1;0.4610
00037.png;1231;373;1565;559;1;0.9374
00037.png;62;393;198;494;1;0.8471
00037.png;1365;395;1431;428;1;0.8389
00037.png;1284;493;1319;527;1;0.8389
00037.png;1349;494;1383;527;1;0.8389
00037.png;1347;434;1429;461;1;0.8389
00037.png;1456;493;1487;527;1;0.8389
00037.png;1461;456;1509;490;1;0.8389
00037.png;396;873;424;898;1;0.7965
00037.png;0;116;35;186;1;0.7954
00037.png;309;871;339;897;1;0.7728
00037.png;331;261;734;499;1;0.7551
00037.png;269;283;347;343;1;0.7362
00037.png;1695;526;1738;556;1;0.7213
00037.png;174;206;232;233;1;0.7089
00037.png;1574;813;1624;851;1;0.6366
00037.png;1764;763;1833;798;1;0.6332
00037.png;135;171;186;202;1;0.6231
00037.png;1860;342;1920;382;1;0.6190
00037.png;1825;560;1857;593;1;0.6177
00037.png;350;895;427;951;1;0.5767
00037.png;427;870;501;948;1;0.5724
00037.png;510;887;552;921;1;0.5373
00037.png;1549;323;1920;550;1;0.5326
00037.png;1832;470;1920;571;1;0.5325
00038.png;1297;281;1770;586;1;0.9162
00038.png;1304;295;1538;392;1;0.8632
00038.png;1405;476;1470;519;1;0.8402
00038.png;1476;491;1525;523;1;0.8400
00038.png;1399;421;1438;472;1;0.8395
00038.png;1376;314;1409;354;1;0.8389
00038.png;1351;311;1381;351;1;0.8385
00038.png;1338;469;1397;511;1;0.8383
00038.png;1402;316;1438;359;1;0.8345
00038.png;1342;413;1383;465;1;0.8265
00038.png;1332;410;1448;475;1;0.8205
00038.png;1457;480;1488;521;1;0.8146
00038.png;1429;434;1488;477;1;0.8120
00038.png;1476;426;1524;482;1;0.8115
00038.png;0;1035;89;1080;1;0.8058
00038.png;1691;349;1723;390;1;0.7961
00038.png;1490;300;1764;424;1;0.7863
00038.png;1658;467;1728;519;1;0.7816
00038.png;1509;430;1574;487;1;0.7777
00038.png;1255;788;1370;861;1;0.7743
00038.png;902;377;979;420;1;0.7709
00038.png;1090;843;1157;882;1;0.7692
00038.png;233;1040;266;1071;1;0.7566
00038.png;1447;330;1492;365;1;0.7546
00038.png;1373;428;1409;468;1;0.7411
00038.png;270;296;293;329;1;0.7281
00038.png;1635;344;1702;388;1;0.7261
00038.png;749;432;887;484;1;0.7080
00038.png;732;476;871;578;1;0.6954
00038.png;1137;793;1272;880;1;0.6828
00038.png;1575;318;1625;394;1;0.6711
00038.png;824;504;1218;625;1;0.6574
00038.png;345;335;1351;574;1;0.6522
00038.png;1362;801;1523;863;1;0.6404
00038.png;668;529;706;550;1;0.6047
00038.png;162;1027;252;1080;1;0.5879
00038.png;880;464;909;512;1;0.5675
00039.png;768;489;796;519;1;0.9384
00039.png;603;489;640;523;1;0.9355
00039.png;454;463;489;495;1;0.8975
00039.png;757;64;1020;297;1;0.8950
00039.png;762;151;1016;227;1;0.8730
00039.png;766;155;927;195;1;0.8561
00039.png;831;91;862;125;1;0.8389
00039.png;855;95;887;129;1;0.8389
00039.png;932;108;963;142;1;0.8389
00039.png;961;149;991;185;1;0.8389
00039.png;866;133;897;168;1;0.8389
00039.png;888;137;921;171;1;0.8389
00039.png;845;131;876;165;1;0.8389
00039.png;930;142;974;183;1;0.8389
00039.png;786;120;842;161;1;0.8366
00039.png;832;126;953;179;1;0.8362
00039.png;877;96;908;135;1;0.8248
00039.png;910;139;941;178;1;0.8233
00039.png;955;110;985;149;1;0.8124
00039.png;886;204;953;274;1;0.5385
00039.png;810;193;879;263;1;0.5240
00040.png;1318;208;1677;559;1;0.9564
00040.png;646;505;677;534;1;0.8816
00040.png;1407;249;1442;291;1;0.8389
00040.png;1572;309;1607;353;1;0.8389
00040.png;1357;297;1387;342;1;0.8389
00040.png;1435;301;1470;346;1;0.8385
00040.png;1494;304;1536;349;1;0.8378
00040.png;1555;257;1594;300;1;0.8374
00040.png;1391;395;1436;443;1;0.8330
00040.png;1374;244;1413;292;1;0.8293
00040.png;1473;402;1505;445;1;0.8183
00040.png;1596;309;1638;357;1;0.8142
00040.png;1529;305;1565;353;1;0.8135
00040.png;1499;253;1530;298;1;0.8128
00040.png;1379;297;1422;345;1;0.8042
00040.png;1586;258;1621;303;1;0.7983
00040.png;1436;250;1477;295;1;0.7925
00040.png;1462;302;1503;347;1;0.7925
00040.png;1431;1051;1491;1080;1;0.7901
00040.png;1552;413;1600;449;1;0.7865
00040.png;1470;250;1506;298;1;0.7849
00040.png;1307;1030;1429;1080;1;0.7636
00040.png;1497;403;1536;447;1;0.7597
00040.png;927;514;975;552;1;0.7596
00040.png;1504;1056;1551;1080;1;0.5541
00040.png;1522;452;1587;520;1;0.5314
00040.png;1402;448;1467;515;1;0.4466
00041.png;646;60;936;321;1;0.9482
00041.png;747;83;832;126;1;0.8378
00041.png;685;123;716;159;1;0.8353
00041.png;772;207;802;250;1;0.8198
00041.png;690;164;720;199;1;0.8159
00041.png;837;208;869;251;1;0.8128
00041.png;861;263;912;304;1;0.8046
00041.png;663;260;713;299;1;0.7685
00041.png;706;205;748;249;1;0.7671
00041.png;745;214;775;249;1;0.7167
00042.png;1105;198;1491;567;1;0.9171
00042.png;1133;206;1310;297;1;0.8503
00042.png;1260;224;1487;334;1;0.8335
00042.png;1310;242;1341;293;1;0.8104
00042.png;1328;243;1373;295;1;0.8094
00042.png;1360;382;1461;465;1;0.7435
00042.png;1223;296;1325;353;1;0.5332
00043.png;697;61;975;318;1;0.9697
00043.png;1150;484;1178;530;1;0.9048
00043.png;820;1044;886;1080;1;0.8855
00043.png;790;87;866;126;1;0.8383
00043.png;654;1038;840;1080;1;0.8335
00043.png;723;267;765;299;1;0.8086
00043.png;898;263;941;297;1;0.8019
00043.png;760;215;795;255;1;0.8010
00044.png;1268;152;1492;238;1;0.8752
00044.png;1194;196;1891;557;1;0.8686
00044.png;1422;154;1816;256;1;0.8517
00044.png;1495;488;1683;644;1;0.8514
00044.png;1329;172;1361;208;1;0.8389
00044.png;1360;174;1391;210;1;0.8389
00044.png;1408;182;1448;213;1;0.8389
00044.png;1295;372;1326;407;1;0.8389
00044.png;1335;374;1365;409;1;0.8389
00044.png;1749;192;1780;228;1;0.8389
00044.png;1723;191;1754;227;1;0.8389
00044.png;1692;190;1726;226;1;0.8389
